"ID" "Maternal_Parent" "Data_Set" "Delta_CT" "Delta_CT_OG" "Fes_to_Epi_Ratio" "Standard" "Alkaloid_Plate" "ng.g" "Extraction_Date" "Extractor" "Harvest_Date"
"303-2-40" "303" "161-240" -3.056 -3.60666666666667 0.845765620268497 "First_combo" "6" 22853.247 "05/02/23" "Holly" "2/9/2023"
"303-2-41" "303" NA NA NA NA NA "6" 24352.825 NA NA "2/9/2023"
"303-2-42" "303" "161-240" -2.961 -3.48333333333333 0.85032603750695 "First_combo" "6" 14786.041 "05/02/23" "Holly" "2/9/2023"
"303-2-43" "303" NA NA NA NA NA "6" 13932.446 NA NA "2/9/2023"
"303-2-44" "303" NA NA NA NA NA "7" 24792.12 NA NA "2/9/2023"
"303-2-45" "303" "161-240" -4.219 -5.11666666666667 0.788043205224818 "First_combo" "7" 22607.737 "05/02/23" "Darrian" "2/9/2023"
"303-2-46" "303" "161-240" -2.36 -2.71666666666667 0.875297225891678 "First_combo" NA NA "05/02/23" "Darrian" "2/9/2023"
"303-2-48" "303" "161-240" -3.361 -3.99666666666667 0.832919069397494 "First_combo" "7" 23776.691 "05/02/23" "Darrian" "2/15/2023"
"303-2-49" "303" "161-240" -2.34 -2.68333333333333 0.878787878787879 "First_combo" "7" 23762.61 "05/02/23" "Darrian" "2/20/2023"
"303-2-6" "303" "161-240" -2.129 -2.40666666666667 0.890601716253019 "First_combo" NA NA "05/02/23" "Darrian" "2/9/2023"
"303-2-9" "303" "161-240" -2.813 -3.28333333333333 0.860410877332275 "First_combo" "2" 14001.859 "05/02/23" "Darrian" "2/9/2023"
"303-3-15" "303" NA NA NA NA NA "8" 22271.009 NA NA "2/9/2023"
"303-3-16" "303" "161-240" -2.871 -3.35333333333333 0.8595126247798 "First_combo" "8" 18529.367 "05/02/23" "Darrian" "2/9/2023"
"303-3-17" "303" "161-240" -2.441 -2.80666666666667 0.876417577966788 "First_combo" "9" 16111.459 "05/02/23" "Darrian" "2/23/2023"
"303-3-19" "303" "161-240" -2.686 -3.10333333333334 0.871636798088411 "First_combo" "9" 15867.856 "05/02/23" "Darrian" "2/23/2023"
"303-3-21" "303" "161-240" -2.511 -2.87666666666667 0.879833460949464 "First_combo" NA NA "05/02/23" "Darrian" "2/23/2023"
"303-3-22" "303" NA NA NA NA NA "9" 9709.9 NA NA "2/23/2023"
"303-3-24" "303" "161-240" -2.382 -2.72333333333333 0.881645632515154 "First_combo" "9" 8892.962 "05/02/23" "Darrian" "2/23/2023"
"303-3-25" "303" NA NA NA NA NA "10" 12622.504 "05/02/23" "Darrian" "2/23/2023"
"303-3-26" "303" NA NA NA NA NA "10" 6805.276 NA NA "2/23/2023"
"303-3-27" "303" "161-240" -2.773 -3.22666666666667 0.864201762977473 "First_combo" "10" 13212.837 "05/02/23" "Darrian" "2/23/2023"
"303-3-28" "303" "161-240" -1.734 -1.87666666666667 0.914682149183232 "First_combo" NA NA "05/02/23" "Darrian" "2/23/2023"
"303-3-29" "303" "161-240" -2.325 -2.64333333333333 0.886085252327291 "First_combo" NA NA "05/02/23" "Darrian" "2/23/2023"
"303-3-30" "303" "161-240" -2.776 -3.25 0.856492969396195 "First_combo" "10" 13106.398 "05/02/23" "Darrian" "2/23/2023"
"303-3-34" "303" "161-240" -4.27 -5.14666666666667 0.804531929503319 "First_combo" "11" 6940.509 "05/02/23" "Darrian" "2/23/2023"
"303-3-35" "303" "161-240" -2.411 -2.75 0.883374449765395 "First_combo" "11" 17367.899 "05/02/23" "Darrian" "2/13/2023"
"303-3-36" "303" NA NA NA NA NA "11" 6114.71 NA NA "2/13/2023"
"303-3-37" "303" "161-240" -1.553 -1.65666666666667 0.920232163952951 "First_combo" NA NA "05/02/23" "Darrian" "2/13/2023"
"303-3-38" "303" "161-240" -2.207 -2.50666666666667 0.88735772980146 "First_combo" "11" 11997.836 "05/02/23" "Darrian" "2/13/2023"
"303-3-39" "303" "161-240" -2.848 -3.35333333333334 0.848808196634284 "First_combo" NA NA "05/02/23" "Holly" "2/13/2023"
"303-3-40" "303" "161-240" -3.643 -4.34666666666666 0.826399809387658 "First_combo" NA NA "05/02/23" "Holly" "2/13/2023"
"303-3-41" "303" NA NA NA NA NA "12" 15553.678 NA NA "2/13/2023"
"303-3-42" "303" "161-240" -2.31 -2.64333333333333 0.880583126550868 "First_combo" NA NA "05/02/23" "Holly" "2/13/2023"
"303-3-44" "303" "161-240" -2.556 -2.95333333333333 0.871943887775551 "First_combo" "12" 13018.052 "05/02/23" "Holly" "2/13/2023"
"303-3-45" "303" NA NA NA NA NA "12" 9833.591 NA NA "2/13/2023"
"303-3-47" "303" "161-240" -2.518 -2.90666666666667 0.873001462651939 "First_combo" NA NA "05/02/23" "Holly" "2/13/2023"
"303-3-48" "303" "161-240" -1.542 -1.62333333333333 0.924850138895658 "First_combo" "12" 17001.744 "05/02/23" "Holly" "2/13/2023"
"303-3-49" "303" NA NA NA NA NA "13" 15941.219 NA NA "2/13/2023"
"303-3-8" "303" NA NA NA NA NA "8" 24870.997 NA NA "2/13/2023"
"303-3-9" "303" NA NA NA NA NA "8" 2879.568 "05/02/23" "Holly" "2/23/2023"
"303-4-10" "303" NA NA NA NA NA "14" 4887.15 NA NA "2/23/2023"
"303-4-13" "303" "161-240" -2.684 -3.10333333333334 0.870961538461538 "First_combo" "14" 7820.759 "05/02/23" "Holly" "2/23/2023"
"303-4-14" "303" "161-240" -3.103 -3.66333333333333 0.844702467343977 "First_combo" NA NA "05/02/23" "Holly" "2/23/2023"
"303-4-16" "303" "161-240" -2.288 -2.62333333333333 0.878903355562613 "First_combo" NA NA "05/02/23" "Holly" "2/23/2023"
"303-4-18" "303" NA NA NA NA NA "14" 11325.768 NA NA "2/23/2023"
"303-4-19" "303" NA NA NA NA NA "14" 13262.512 NA NA "2/23/2023"
"303-4-20" "303" "161-240" -3.127 -3.69333333333333 0.844148724082935 "First_combo" NA NA "05/02/23" "Holly" "2/23/2023"
"303-4-22" "303" "161-240" -3.032 -3.56 0.852643856920684 "First_combo" "14" 7039.006 "05/02/23" "Holly" "2/23/2023"
"303-4-24" "303" "161-240" -2.646 -3.06666666666667 0.868377854051634 "First_combo" NA NA "05/02/23" "Holly" "2/23/2023"
"303-4-25" "303" "161-240" -3.65 -4.38 0.814598465992787 "First_combo" "15" 5675.546 "05/02/23" "Holly" "2/23/2023"
"303-4-28" "303" "161-240" -2.801 -3.26 0.863956481616397 "First_combo" "15" 9134.014 "05/02/23" "Holly" "2/23/2023"
"303-4-3" "303" "161-240" -3.019 -3.56 0.84672792811088 "First_combo" "13" 19267.978 "05/02/23" "Holly" "2/23/2023"
"303-4-33" "303" "161-240" -2.484 -2.86333333333333 0.874208740568188 "First_combo" "15" 12826.107 "05/02/23" "Holly" "2/13/2023"
"303-4-35" "303" "161-240" -2.182 -2.48333333333333 0.885115568893803 "First_combo" "15" 15419.249 "05/02/23" "Holly" "2/13/2023"
"303-4-36" "303" "161-240" -3.171 -3.74666666666667 0.843654471945568 "First_combo" "15" 10493.662 "05/02/23" "Holly" "2/13/2023"
"303-4-37" "303" "161-240" -2.616 -3.04666666666667 0.862864332145104 "First_combo" NA NA "05/02/23" "Holly" "2/13/2023"
"303-4-39" "303" "161-240" -3.068 -3.62 0.845448592010478 "First_combo" "16" 6140.9 "05/02/23" "Darrian" "2/13/2023"
"303-4-4" "303" NA NA NA NA NA "13" 18576.749 NA NA "2/13/2023"
"303-4-41" "303" "161-240" -2.136 -2.42666666666667 0.887008040626323 "First_combo" "16" 16466.433 "05/02/23" "Darrian" "2/13/2023"
"303-4-42" "303" "161-240" -3.328 -3.95333333333333 0.834370178669188 "First_combo" "16" 15892.791 "05/02/23" "Darrian" "2/13/2023"
"303-4-43" "303" "161-240" -2.825 -3.30666666666666 0.856562579334857 "First_combo" "16" 26304.023 "05/02/23" "Darrian" "2/13/2023"
"303-4-44" "303" "161-240" -2.787 -3.26666666666667 0.854949515977933 "First_combo" "16" 18364.19 "05/02/23" "Darrian" "2/13/2023"
"303-4-45" "303" NA NA NA NA NA "17" 8861.753 NA NA "2/13/2023"
"303-4-46" "303" "161-240" -2.601 -3.02333333333333 0.864995328558082 "First_combo" NA NA "05/02/23" "Darrian" "2/13/2023"
"303-4-47" "303" "161-240" -2.074 -2.34666666666667 0.889880004247637 "First_combo" NA NA "05/02/23" "Darrian" "2/13/2023"
"303-4-48" "303" "161-240" -3.757 -4.51666666666667 0.810568244844451 "First_combo" "17" 15436.089 "05/02/23" "Darrian" "2/20/2023"
"303-4-49" "303" "161-240" -3.551 -4.25666666666666 0.817043639548663 "First_combo" "17" 24662.588 "05/02/23" "Darrian" "2/20/2023"
"303-4-6" "303" "161-240" -2.77 -3.23666666666666 0.859076109076109 "First_combo" "13" 4829.55 "05/02/23" "Darrian" "2/13/2023"
"303-4-7" "303" "161-240" -2.782 -3.23666666666666 0.864451374001169 "First_combo" NA NA "05/02/23" "Darrian" "2/13/2023"
"303-5-1" "303" "161-240" -2.667 -3.11 0.861641419381615 "First_combo" "17" 26689.868 "05/02/23" "Darrian" "2/20/2023"
"303-5-10" "303" "161-240" -3.136 -3.7 0.846266973871268 "First_combo" "18" 14595.641 "05/02/23" "Darrian" "2/13/2023"
"303-5-11" "303" NA NA NA NA NA "18" 14365.938 NA NA "2/13/2023"
"303-5-12" "303" "161-240" -3.644 -4.36 0.820960055028743 "First_combo" "18" 12817.06 "05/02/23" "Darrian" "2/13/2023"
"303-5-15" "303" NA NA NA NA NA "19" 17431.278 NA NA "2/13/2023"
"303-5-16" "303" "161-240" -2.675 -3.09333333333333 0.87077918941114 "First_combo" "19" 12196.36 "05/02/23" "Darrian" "2/13/2023"
"303-5-17" "303" NA NA NA NA NA "19" 15289.016 NA NA "2/13/2023"
"303-5-2" "303" "161-240" -3.235 -3.85 0.831606891884858 "First_combo" "17" 13093.272 "05/02/23" "Darrian" "2/20/2023"
"303-5-20" "303" "161-240" -2.292 -2.61333333333333 0.883825840133813 "First_combo" "19" 23157.179 "05/02/23" "Darrian" "2/13/2023"
"303-5-21" "303" "161-240" -2.95 -3.47 0.850587520259319 "First_combo" "19" 16340.502 "05/02/23" "Darrian" "2/13/2023"
"303-5-25" "303" "161-240" -3.258 -3.85666666666667 0.840754680091891 "First_combo" NA NA "05/02/23" "Darrian" "2/13/2023"
"303-5-26" "303" "241-320" -7.076 -2.30666666666667 0.711407479913537 "First_combo" "19" 11986.132 "05/03/23" "Holly" "2/13/2023"
"303-5-27" "303" "241-320" -7.509 -3.02333333333333 0.685973569755771 "First_combo" "19" 14970.794 "05/03/23" "Holly" "2/13/2023"
"303-5-28" "303" NA NA NA NA NA "19" 6731.991 NA NA "2/22/2023"
"303-5-3" "303" "241-320" -7.688 -2.91 0.694459899848979 "First_combo" "17" 10030.961 "05/03/23" "Holly" "2/20/2023"
"303-5-30" "303" "241-320" -9.022 -4.33 0.655412115193645 "First_combo" "20" 6750.465 "05/03/23" "Holly" "2/22/2023"
"303-5-34" "303" "241-320" -7.956 -3.11666666666667 0.689848744737252 "First_combo" NA NA "05/03/23" "Holly" "2/22/2023"
"303-5-36" "303" "241-320" -6.897 -1.96333333333333 0.723478470050517 "First_combo" "20" 14963.049 "05/03/23" "Holly" "2/22/2023"
"303-5-37" "303" "241-320" -7.631 -2.62666666666667 0.705730371741478 "First_combo" NA NA "05/03/23" "Holly" "2/22/2023"
"303-5-39" "303" "241-320" -7.748 -3.06333333333333 0.688610240334378 "First_combo" NA NA "05/03/23" "Holly" "2/22/2023"
"303-5-4" "303" "241-320" -8.574 -3.60333333333333 0.679500598086125 "First_combo" "18" 9733.467 "05/03/23" "Holly" "2/20/2023"
"303-5-41" "303" "241-320" -7.959 -3.20333333333333 0.686023117282733 "First_combo" "20" 13389.754 "05/03/23" "Holly" "2/22/2023"
"303-5-49" "303" "241-320" -7.653 -2.77 0.699988239444902 "First_combo" NA NA "05/03/23" "Holly" "2/22/2023"
"303-5-6" "303" "241-320" -7.69 -2.82 0.698384060244744 "First_combo" "18" 9485.598 "05/03/23" "Holly" "2/22/2023"
"303-5-9" "303" "241-320" -8.091 -3.47333333333333 0.676087913847632 "First_combo" NA NA "05/03/23" "Holly" "2/22/2023"
"304" "304" "315x320" -7.498 -4.53333333333333 0.652500347592344 "Pre_combo" "23" 7375.44 "03/16/23" "Darrian" "2/27/2023"
"304-1-14" "304" "241-320" -8.583 -3.70333333333333 0.675206236282449 "First_combo" "2" 5966.267 "05/03/23" "Holly" "2/20/2023"
"304-1-16" "304" "241-320" -8.777 -4.05666666666666 0.662928683897231 "First_combo" "2" 6668.871 "05/03/23" "Holly" "2/20/2023"
"304-1-18" "304" "241-320" -9.133 -4.52 0.648757787862472 "First_combo" "2" 10385.237 "05/03/23" "Holly" "2/20/2023"
"304-1-23" "304" "241-320" -9.526 -4.82 0.643701376421305 "First_combo" "3" 9706.663 "05/03/23" "Holly" "2/20/2023"
"304-1-24" "304" NA NA NA NA NA "3" 6540.518 NA NA "2/20/2023"
"304-1-26" "304" "241-320" -8.218 -3.44 0.68009653937483 "First_combo" "3" 7886.719 "05/03/23" "Holly" "2/20/2023"
"304-1-28" "304" "241-320" -9.125 -4.54333333333333 0.647397503767534 "First_combo" "3" 10575.128 "05/03/23" "Holly" "2/20/2023"
"304-1-31" "304" NA NA NA NA NA "4" 15416.221 NA NA "2/15/2023"
"304-1-32" "304" "241-320" -8.38 -3.62 0.675017451330179 "First_combo" "4" 6620.868 "05/03/23" "Holly" "2/15/2023"
"304-1-33" "304" "241-320" -9.791 -5 0.641473506902486 "First_combo" "4" 11754.038 "05/03/23" "Darrian" "2/15/2023"
"304-1-34" "304" "241-320" -11.719 -6.80666666666667 0.605181591536958 "First_combo" "4" 3580.075 "05/03/23" "Darrian" "2/15/2023"
"304-1-35" "304" "241-320" -11.159 -6.33 0.612790173149658 "First_combo" "5" 2660.119 "05/03/23" "Darrian" "2/15/2023"
"304-1-39" "304" "241-320" -9.682 -4.92333333333333 0.642532767214325 "First_combo" "5" 11894.146 "05/03/23" "Darrian" "2/15/2023"
"304-1-40" "304" "241-320" -9.824 -5.3 0.627441313663772 "First_combo" "5" 8852.968 "05/03/23" "Darrian" "2/15/2023"
"304-1-41" "304" "241-320" -9.607 -4.9 0.64182387592275 "First_combo" "5" 13255.76 "05/03/23" "Darrian" "2/15/2023"
"304-1-42" "304" "241-320" -10.641 -5.92666666666667 0.618314860647799 "First_combo" NA NA "05/03/23" "Darrian" "2/15/2023"
"304-1-46" "304" "241-320" -8.277 -3.48 0.67938487759529 "First_combo" "6" 14227.915 "05/03/23" "Darrian" "2/15/2023"
"304-1-47" "304" "241-320" -9.652 -5.01 0.637497183204387 "First_combo" "6" 10698.565 "05/03/23" "Darrian" "2/15/2023"
"304-1-5" "304" "241-320" -9.821 -4.89 0.647424160832885 "First_combo" "1" 5592.976 "05/03/23" "Darrian" "2/15/2023"
"304-1-6" "304" "241-320" -11.673 -6.86333333333333 0.601045832051676 "First_combo" "1" 2044.452 "05/03/23" "Darrian" "2/7/2023"
"304-1-7" "304" NA NA NA NA NA "1" 9253.827 NA NA "2/7/2023"
"304-1-8" "304" "241-320" -9.323 -4.08666666666667 0.672520987741052 "First_combo" "1" 6793.395 "05/03/23" "Darrian" "2/7/2023"
"304-1-9" "304" "241-320" -10.256 -5.37333333333333 0.635134654381159 "First_combo" "2" 3715.2 "05/03/23" "Darrian" "2/7/2023"
"304-2-1" "304" "241-320" -8.885 -4.18333333333333 0.659265224727719 "First_combo" NA NA "05/03/23" "Darrian" "2/7/2023"
"304-2-10" "304" "241-320" -9.332 -4.30666666666667 0.663214118156556 "First_combo" "7" 14131.685 "05/03/23" "Darrian" "2/7/2023"
"304-2-11" "304" "241-320" -10.532 -5.56666666666667 0.632929039453506 "First_combo" "7" 7818.652 "05/03/23" "Darrian" "2/7/2023"
"304-2-12" "304" "241-320" -9.528 -4.85333333333334 0.642100518368267 "First_combo" "8" 8813.556 "05/03/23" "Darrian" "2/7/2023"
"304-2-14" "304" "241-320" -8.469 -3.65333333333333 0.675255953065685 "First_combo" "8" 22295.492 "05/03/23" "Darrian" "2/7/2023"
"304-2-17" "304" "241-320" -10.186 -5.30666666666666 0.636629566210046 "First_combo" "8" 8427.453 "05/03/23" "Darrian" "2/7/2023"
"304-2-18" "304" "241-320" -8.851 -3.80333333333333 0.675929994141769 "First_combo" "8" 7808.764 "05/03/23" "Darrian" "2/7/2023"
"304-2-2" "304" "241-320" -9.126 -4.15333333333333 0.665824453476876 "First_combo" "6" 12087.84 "05/03/23" "Holly" "2/7/2023"
"304-2-21" "304" NA NA NA NA NA "9" 3416.444 NA NA "2/7/2023"
"304-2-22" "304" "241-320" -9.442 -4.43 0.660017283594988 "First_combo" "9" 20548.883 "05/03/23" "Holly" "2/7/2023"
"304-2-24" "304" "241-320" -8.352 -3.50333333333333 0.679779158040028 "First_combo" "9" 9440.659 "05/03/23" "Holly" "2/22/2023"
"304-2-27" "304" NA NA NA NA NA "9" 15154.01 NA NA "2/22/2023"
"304-2-28" "304" "241-320" -7.683 -2.83333333333334 0.697745780715213 "First_combo" NA NA "05/03/23" "Holly" "2/22/2023"
"304-2-29" "304" "241-320" -10.499 -5.51333333333334 0.634588612000557 "First_combo" "10" 3010.683 "05/03/23" "Holly" "2/22/2023"
"304-2-3" "304" "241-320" -8.647 -3.39 0.689793721973094 "First_combo" NA NA "05/03/23" "Holly" "2/22/2023"
"304-2-30" "304" "241-320" -10.526 -5.66 0.628345455829391 "First_combo" "10" 4358.417 "05/03/23" "Holly" "2/22/2023"
"304-2-34" "304" "241-320" -9.238 -4.49333333333333 0.652563089999624 "First_combo" "10" 10203.383 "05/03/23" "Holly" "2/22/2023"
"304-2-36" "304" "241-320" -7.013 -2.25 0.712958415193189 "First_combo" "10" 8067.626 "05/03/23" "Holly" "2/22/2023"
"304-2-37" "304" "241-320" -8.293 -3.35333333333333 0.68534679010472 "First_combo" "11" 5855.23 "05/03/23" "Holly" "2/22/2023"
"304-2-38" "304" "241-320" -9.341 -4.41333333333333 0.658614136393539 "First_combo" "11" 7449.755 "05/03/23" "Holly" "2/22/2023"
"304-2-4" "304" "241-320" -9.778 -4.89 0.646429217139758 "First_combo" NA NA "05/03/23" "Holly" "2/22/2023"
"304-2-41" "304" "241-320" -9.553 -4.86333333333333 0.64223653658902 "First_combo" "11" 8917.913 "05/03/23" "Holly" "2/22/2023"
"304-2-44" "304" "241-320" -8.708 -4.18666666666666 0.655019412090959 "First_combo" NA NA "05/03/23" "Holly" "2/22/2023"
"304-2-45" "304" "241-320" -8.811 -4.14666666666667 0.659359777313848 "First_combo" "11" 9282.741 "05/03/23" "Holly" "2/22/2023"
"304-2-46" "304" "241-320" -9.602 -4.69333333333334 0.651495354239257 "First_combo" "12" 5036.571 "05/03/23" "Holly" "2/22/2023"
"304-2-47" "304" "241-320" -8.319 -3.61 0.674262892047457 "First_combo" "12" 13398.689 "05/03/23" "Holly" "2/22/2023"
"304-2-5" "304" "241-320" -9.473 -4.57333333333333 0.654131220563 "First_combo" "6" 5962.142 "05/03/23" "Holly" "2/22/2023"
"304-2-6" "304" "241-320" -8.843 -3.92666666666667 0.670271076475633 "First_combo" "7" 8258.181 "05/03/23" "Holly" "2/22/2023"
"304-2-7" "304" "241-320" -8.883 -3.70666666666667 0.680605494031353 "First_combo" "7" 12188.157 "05/03/23" "Holly" "2/22/2023"
"304-3-10" "304" "241-320" -8.645 -4.06333333333333 0.659672466734903 "First_combo" "13" 9382.014 "05/03/23" "Darrian" "2/22/2023"
"304-3-11" "304" NA NA NA NA NA "13" 11497.647 NA NA "2/22/2023"
"304-3-12" "304" "241-320" -8.162 -3.45333333333334 0.678395523858308 "First_combo" "13" 11963.415 "05/03/23" "Darrian" "2/22/2023"
"304-3-14" "304" "241-320" -10.163 -5.6 0.621475660173563 "First_combo" "13" 5539.868 "05/03/23" "Darrian" "2/22/2023"
"304-3-18" "304" "241-320" -9.585 -4.88 0.642203889656202 "First_combo" "14" 10241.888 "05/03/23" "Darrian" "2/22/2023"
"304-3-30" "304" "241-320" -9.189 -4.58333333333334 0.647011370620774 "First_combo" "14" 4933.151 "05/03/23" "Darrian" "2/22/2023"
"304-3-33" "304" "241-320" -8.475 -3.55666666666667 0.679729423324012 "First_combo" "14" 4515.932 "05/03/23" "Darrian" "2/21/2023"
"304-3-37" "304" "241-320" -9.097 -4.53333333333333 0.647211665244706 "First_combo" "14" 9809.905 "05/03/23" "Darrian" "2/21/2023"
"304-3-40" "304" NA NA NA NA NA "14" 6441.988 NA NA "2/21/2023"
"304-3-41" "304" "241-320" -10.023 -5.33666666666667 0.630991826816876 "First_combo" "15" 4763.465 "05/03/23" "Darrian" "2/21/2023"
"304-3-43" "304" "241-320" -8.65 -3.94666666666667 0.665364230724593 "First_combo" "15" 11825.492 "05/03/23" "Darrian" "2/21/2023"
"304-3-45" "304" NA NA NA NA NA "15" 9006.992 NA NA "2/21/2023"
"304-3-49" "304" "241-320" -9.14 -4.45 0.65232606793716 "First_combo" "15" 8220.279 "05/03/23" "Darrian" "2/21/2023"
"304-3-6" "304" "241-320" -9.872 -5.21 0.63327018091311 "First_combo" "12" 7289.166 "05/03/23" "Darrian" "2/21/2023"
"304-3-8" "304" "241-320" -8.428 -3.69666666666667 0.67247007616975 "First_combo" "12" 9728.083 "05/03/23" "Darrian" "2/21/2023"
"304-4-10" "304" "241-320" -8.948 -4.25333333333333 0.657374789401133 "First_combo" "16" 7575.868 "05/03/23" "Darrian" "2/21/2023"
"304-4-13" "304" "241-320" -8.443 -3.91 0.662536472281066 "First_combo" "16" 7463.902 "05/03/23" "Darrian" "2/21/2023"
"304-4-14" "304" "241-320" -11.403 -6.71333333333333 0.600623423928271 "First_combo" "17" 2206.829 "05/03/23" "Darrian" "2/7/2023"
"304-4-15" "304" NA NA NA NA NA "17" 6123.644 NA NA "2/7/2023"
"304-4-17" "304" "241-320" -10.441 -5.80333333333333 0.618927698091171 "First_combo" "17" 5783.277 "05/03/23" "Darrian" "2/7/2023"
"304-4-18" "304" "241-320" -11.127 -6.53 0.601739503919253 "First_combo" "17" 7755.975 "05/03/23" "Darrian" "2/7/2023"
"304-4-19" "304" NA NA NA NA NA "17" 3727.508 NA NA "2/7/2023"
"304-4-21" "304" "241-320" -10.606 -5.77 0.625123709882652 "First_combo" "18" 6806.665 "05/03/23" "Darrian" "2/7/2023"
"304-4-22" "304" NA NA NA NA NA "18" 4897.365 NA NA "2/7/2023"
"304-4-23" "304" "241-320" -9.889 -5.23 0.632734160291168 "First_combo" "18" 7295.289 "05/03/23" "Darrian" "2/7/2023"
"304-4-25" "304" "241-320" -8.263 -3.56333333333333 0.675349677824925 "First_combo" NA NA "05/03/23" "Darrian" "2/7/2023"
"304-4-26" "304" "321-400" -5.435 -3.89333333333333 0.762227666462508 "First_combo" NA NA "05/03/23" "Holly" "2/7/2023"
"304-4-31" "304" "321-400" -6.128 -4.68333333333333 0.73864460272103 "First_combo" "18" 9947.935 "05/03/23" "Holly" "2/7/2023"
"304-4-35" "304" "321-400" -5.864 -4.32 0.752751191128726 "First_combo" "18" 10733.639 "05/03/23" "Holly" "2/7/2023"
"304-4-36" "304" "321-400" -5.638 -4.08666666666667 0.758316186556927 "First_combo" NA NA "05/03/23" "Holly" "2/7/2023"
"304-4-37" "304" "321-400" -7.616 -6.35 0.694627105052125 "First_combo" "18" 4273.817 "05/03/23" "Holly" "2/7/2023"
"304-4-38" "304" "321-400" -6.092 -4.69333333333333 0.735245545415037 "First_combo" NA NA "05/03/23" "Holly" "2/9/2023"
"304-4-39" "304" "321-400" -6.127 -4.65333333333334 0.74111632230532 "First_combo" "19" 9580.982 "05/03/23" "Holly" "2/9/2023"
"304-4-40" "304" "321-400" -5.231 -3.61666666666667 0.772812160694897 "First_combo" "19" 10591.258 "05/03/23" "Holly" "2/9/2023"
"304-4-42" "304" "321-400" -4.861 -3.25333333333333 0.781567358677092 "First_combo" NA NA "05/03/23" "Holly" "2/9/2023"
"304-4-44" "304" "321-400" -6.234 -4.75666666666667 0.739250460097039 "First_combo" "19" 7451.003 "05/03/23" "Holly" "2/9/2023"
"304-4-45" "304" "321-400" -6.417 -4.99333333333333 0.730920831935592 "First_combo" "19" 6872.231 "05/03/23" "Holly" "2/9/2023"
"304-4-46" "304" "321-400" -5.975 -4.53666666666667 0.741297194319363 "First_combo" "19" 5986.799 "05/03/23" "Holly" "2/9/2023"
"304-4-47" "304" "321-400" -8.389 -7.18333333333333 0.677097767513472 "First_combo" "19" 4868.812 "05/03/23" "Holly" "2/9/2023"
"304-4-5" "304" "321-400" -6.329 -4.88 0.734877680965147 "First_combo" "15" 6806.505 "05/03/23" "Holly" "2/9/2023"
"304-4-6" "304" "321-400" -7.553 -6.28 0.696422829581994 "First_combo" "16" 5190.378 "05/03/23" "Holly" "2/9/2023"
"304-4-7" "304" "321-400" -7.184 -5.93 0.700666666666667 "First_combo" "16" 4940.935 "05/03/23" "Holly" "2/9/2023"
"304-4-9" "304" "321-400" -7.54 -6.22666666666667 0.700448929323428 "First_combo" "16" 9477.108 "05/03/23" "Holly" "2/9/2023"
"304-5-1" "304" "321-400" -7.922 -6.67666666666667 0.687790651848349 "First_combo" "19" 11441.466 "05/03/23" "Holly" "2/20/2023"
"304-5-11" "304" "321-400" -9.143 -8.12333333333333 0.64815669976141 "First_combo" "20" 3748.113 "05/03/23" "Holly" "2/9/2023"
"304-5-14" "304" "321-400" -7.468 -6.23666666666667 0.693620512820513 "First_combo" "20" 8400.184 "05/03/23" "Holly" "2/9/2023"
